Countries Today:
countryRank;countryName;totalCases;newCases;totalDeaths;newDeaths;totalRecovered;newRecovered;activeCases;seriousCritical;totCases1Mpop;deaths1Mpop;totalTests;tests1Mpop;population
33    Belgium    132,203    +1,968    10,078    +14    19,719    +40    102,406    195    11,394    869    3,426,621    295,315    11,603,264   
34    Qatar    126,943    +251    216    None    123,893    +229    2,834    56    45,211    77    805,365    286,831    2,807,805   
35    Panama    116,602    +683    2,440    +10    92,950    +527    21,212    116    26,911    563    514,367    118,715    4,332,796   
36    Dominican Republic    115,371    +317    2,149    +5    91,569    +627    21,653    183    10,607    198    498,081    45,792    10,877,062   
37    Kazakhstan    108,296    +60    1,746    +3    103,367    +90    3,183    221    5,749    93    2,973,489    157,856    18,836,704   
38    Kuwait    108,268    +676    632    +4    100,179    +630    7,457    139    25,253    147    764,608    178,340    4,287,362   
39    Poland    104,316    +2,236    2,717    +58    74,158    +606    27,441    263    2,757    72    3,489,641    92,232    37,835,307   
40    Egypt    103,902    +121    6,001    +11    97,449    +51    452    41    1,010    58    135,000    1,313    102,843,979   
41    Oman    102,648    +834    990    +5    91,275    +675    10,383    210    19,968    193    376,700    73,281    5,140,517   
42    UAE    100,794    +1,061    435    +6    90,556    +1,146    9,803    None    10,158    44    10,322,913    1,040,373    9,922,317   
43    Sweden    96,677    +501    5,887    +1    N/A    N/A    N/A    23    9,557    582    1,661,484    164,239    10,116,245   
44    Guatemala    94,870    +688    3,310    +8    83,480    +652    8,080    5    5,270    184    342,674    19,034    18,003,118   
45    Nepal    90,814    +1,551    563    +9    67,542    +2,340    22,709    None    3,102    19    1,099,276    37,550    29,275,375   
46    Czechia    90,022    +4,456    794    +36    48,788    +2,152    40,440    326    8,402    74    1,476,013    137,760    10,714,375   
47    Japan    86,047    +308    1,602    +3    79,071    +462    5,374    140    681    13    2,196,831    17,384    126,370,560   
48    Costa Rica    82,142    +1,013    1,004    +17    50,020    +317    31,118    214    16,085    197    245,115    48,000    5,106,602   
49    Belarus    81,090    +394    868    +6    75,376    +73    4,846    None    8,582    92    1,957,957    207,225    9,448,476   
50    Portugal    80,312    +427    2,032    +14    50,712    +258    27,568    104    7,883    199    2,711,918    266,172    10,188,579   
51    Honduras    80,020    +391    2,433    +11    29,768    +463    47,819    29    8,045    245    188,174    18,919    9,946,409   
52    Ethiopia    80,003    +566    1,238    +8    34,960    +944    43,805    282    691    11    1,312,910    11,347    115,707,583   
53    Venezuela    79,796    +679    665    +7    70,719    +887    8,412    198    2,808    23    1,969,847    69,327    28,413,910   
54    Bahrain    73,476    +360    262    +1    68,606    +673    4,608    71    42,800    153    1,498,843    873,073    1,716,745   
55    Nigeria    59,583    +118    1,113    None    51,308    +357    7,162    7    287    5    538,815    2,597    207,474,408   
56    Uzbekistan    59,343    +397    489    +4    56,058    +425    2,796    252    1,766    15    1,377,915    41,012    33,598,229   
57    Singapore    57,830    +11    27    None    57,612    +15    191    1    9,864    5    3,072,368    524,052    5,862,716   
58    Moldova    57,732    +831    1,389    +14    41,938    +471    14,405    755    14,321    345    296,908    73,649    4,031,401   
59    Switzerland    56,632    +700    2,081    +3    47,300    +1,500    7,251    39    6,531    240    1,424,477    164,268    8,671,658   
60    Armenia    53,083    +406    990    +6    44,932    +222    7,161    None    17,905    334    309,945    104,543    2,964,747   
61    Algeria    52,399    +129    1,768    None    36,763    +91    13,868    25    1,189    40    None    None    44,060,390   
62    Austria    49,819    +923    822    +4    39,790    +732    9,207    101    5,523    91    1,716,505    190,294    9,020,266   
63    Kyrgyzstan    47,799    +164    1,066    None    43,644    +123    3,089    24    7,295    163    276,522    42,200    6,552,729   
64    Lebanon    46,918    +1,261    424    +10    20,490    +247    26,004    165    6,882    62    910,877    133,617    6,817,067   
65    Ghana    46,829    None    303    None    46,060    None    466    4    1,499    10    488,427    15,633    31,243,580   
66    Paraguay    45,647    +932    966    +19    28,546    +659    16,135    693    6,379    135    293,374    40,997    7,155,930   
67    Palestine    42,432    +475    349    +10    35,599    +417    6,484    None    8,267    68    437,500    85,241    5,132,482   
68    Azerbaijan    40,931    +143    600    +2    38,713    +126    1,618    None    4,027    59    1,145,397    112,695    10,163,709   
69    Kenya    39,586    +137    743    +8    27,331    +296    11,512    None    732    14    565,336    10,453    54,082,266   
70    Afghanistan    39,486    +64    1,467    +1    32,977    +98    5,042    93    1,008    37    112,650    2,877    39,158,322   
71    Ireland    38,973    +424    1,811    +1    23,364    None    13,798    24    7,869    366    1,256,909    253,791    4,952,539   
72    Libya    38,468    +1,031    602    +6    22,410    +334    15,456    None    5,578    87    226,162    32,795    6,896,184   
73    Serbia    34,072    +120    757    +1    31,536    None    1,779    19    3,904    87    1,166,882    133,698    8,727,731   
74    Hungary    32,298    +818    853    +20    8,723    +558    22,722    37    3,346    88    771,297    79,897    9,653,647   
75    Denmark    30,379    +322    663    +4    23,655    +533    6,061    15    5,240    114    4,123,938    711,303    5,797,725   
76    El Salvador    29,634    +95    869    +4    24,525    +119    4,240    36    4,563    134    410,622    63,221    6,495,046   
77    Bosnia and Herzegovina    28,710    +261    903    +15    22,274    +242    5,533    None    8,766    276    251,160    76,685    3,275,211   
78    Australia    27,174    +25    895    +1    24,917    +25    1,362    4    1,062    35    7,819,472    305,699    25,578,966   
79    S. Korea    24,239    +75    422    None    22,083    +197    1,734    105    473    8    2,365,433    46,127    51,281,182   
80    Bulgaria    22,306    +436    862    +8    15,310    +131    6,134    57    3,217    124    552,220    79,639    6,934,044   
81    Tunisia    22,230    None    321    None    5,032    None    16,877    116    1,876    27    250,479    21,134    11,851,736   
82    Cameroon    20,924    None    420    None    19,764    None    740    30    783    16    149,000    5,577    26,718,466   
83    Greece    20,541    +399    420    +3    9,989    None    10,132    87    1,973    40    1,367,231    131,350    10,409,091   
84    Myanmar    20,033    +1,252    471    +27    5,782    +234    13,780    None    368    9    342,949    6,292    54,508,077   
85    Ivory Coast    19,903    +18    120    None    19,539    +49    244    None    750    5    167,083    6,293    26,548,935   
86    North Macedonia    19,096    +223    768    +8    15,645    +158    2,683    3    9,166    369    197,382    94,743    2,083,351   
87    Jordan    19,001    +1,537    122    +12    5,386    +94    13,493    48    1,857    12    1,330,605    130,065    10,230,283   
88    Croatia    18,084    +287    304    +4    16,192    +161    1,588    24    4,413    74    333,241    81,312    4,098,311   
89    Madagascar    16,600    +30    234    +1    15,698    +97    668    16    595    8    73,437    2,634    27,876,693   
90    Zambia    15,170    +81    335    +1    14,313    +7    522    None    819    18    167,185    9,028    18,517,682   
91    Senegal    15,141    +19    312    None    12,936    +66    1,893    7    898    19    183,892    10,908    16,858,879   
92    Norway    14,784    +180    275    None    11,190    None    3,319    4    2,721    51    1,107,929    203,939    5,432,642   
93    Albania    14,568    +158    403    +3    8,965    +140    5,200    23    5,064    140    89,527    31,119    2,876,940   
94    Slovakia    13,812    +320    55    None    5,027    +162    8,730    37    2,530    10    500,034    91,575    5,460,361   
95    Sudan    13,653    None    836    None    6,764    None    6,053    None    309    19    None    None    44,117,428   
96    Malaysia    13,504    +691    141    +4    10,427    +87    2,936    31    416    4    1,627,612    50,116    32,476,618   
97    Montenegro    12,584    +225    188    +6    8,557    +249    3,839    17    20,035    299    73,063    116,326    628,088   
98    Namibia    11,673    +19    125    None    9,611    +160    1,937    7    4,572    49    104,309    40,856    2,553,069   
99    Finland    10,929    +227    346    None    8,100    None    2,483    8    1,972    62    1,104,828    199,317    5,543,058   
100    Guinea    10,863    +63    68    +1    10,176    +15    619    24    821    5    33,676    2,546    13,225,468   
101    DRC    10,789    +11    274    None    10,239    None    276    None    120    3    None    None    90,265,509   
102    Maldives    10,621    +54    34    None    9,466    +39    1,121    12    19,558    63    150,743    277,579    543,063   
103    French Guiana    10,070    +13    69    +1    9,741    +31    260    6    33,489    229    68,082    226,412    300,700   
104    Tajikistan    10,014    +40    78    None    8,837    +43    1,099    None    1,044    8    None    None    9,593,845   
